candidate_lineage_id,candidate_lookback_bars,birth_idx,birth_timestamp,last_idx,last_timestamp,raw_candidate_flag,maturity_pass_flag,maturity_pass_idx,maturity_pass_timestamp,viability_pass_flag,viability_pass_idx,viability_pass_timestamp,confirmed_flag,duplicate_suppressed_flag,range_confirm_idx,range_confirm_timestamp,failed_dwell,failed_boundary_stability,failed_same_lineage_continuation,failed_candidate_eligibility_before_maturity,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_pressure_imbalance,range_recent_equilibrium_score,range_recent_two_sided_freshness_score,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_strength_viability,viability_fail_due_to_pressure,viability_fail_due_to_equilibrium,viability_fail_due_to_freshness,viability_fail_due_to_score_threshold,viability_fail_multiple_reasons,expansion_veto_seen_flag,low_viability_reject_seen_flag
1,5,13,2014-06-26 17:00:00+00:00,14,2014-06-26 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
3,5,16,2014-06-27 05:00:00+00:00,19,2014-06-27 17:00:00+00:00,1,1,19.0,2014-06-27 17:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.45102221870069636,0.9340520396619278,0.4,0.0,2.0,-1,0.5212753996290376,0,0,0,1,0,0,1
8,5,31,2014-07-01 17:00:00+00:00,33,2014-07-02 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
12,5,77,2014-07-11 13:00:00+00:00,79,2014-07-13 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
14,5,88,2014-07-15 09:00:00+00:00,88,2014-07-15 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
15,5,96,2014-07-16 17:00:00+00:00,97,2014-07-16 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
16,5,99,2014-07-17 05:00:00+00:00,100,2014-07-17 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
19,5,140,2014-07-28 01:00:00+00:00,140,2014-07-28 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
20,5,142,2014-07-28 09:00:00+00:00,142,2014-07-28 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
22,5,145,2014-07-28 21:00:00+00:00,146,2014-07-29 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
25,5,171,2014-08-04 05:00:00+00:00,171,2014-08-04 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
27,5,175,2014-08-04 21:00:00+00:00,175,2014-08-04 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
28,5,190,2014-08-07 09:00:00+00:00,190,2014-08-07 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
29,5,192,2014-08-07 17:00:00+00:00,193,2014-08-07 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
31,5,202,2014-08-11 09:00:00+00:00,203,2014-08-11 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
33,5,225,2014-08-15 05:00:00+00:00,225,2014-08-15 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
34,5,233,2014-08-18 13:00:00+00:00,235,2014-08-18 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
36,5,237,2014-08-19 05:00:00+00:00,237,2014-08-19 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
39,5,271,2014-08-26 21:00:00+00:00,271,2014-08-26 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
40,5,273,2014-08-27 05:00:00+00:00,274,2014-08-27 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
42,5,276,2014-08-27 17:00:00+00:00,278,2014-08-28 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
46,5,327,2014-09-09 09:00:00+00:00,327,2014-09-09 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
47,5,345,2014-09-12 09:00:00+00:00,345,2014-09-12 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
48,5,354,2014-09-15 21:00:00+00:00,355,2014-09-16 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
49,5,357,2014-09-16 09:00:00+00:00,361,2014-09-17 01:00:00+00:00,1,1,361.0,2014-09-17 01:00:00+00:00,1,361.0,2014-09-17 01:00:00+00:00,1,0,361.0,2014-09-17 01:00:00+00:00,0,0,0,0,0,1,0.37210349981402696,0.9078687994829556,0.4,0.0,2.0,-1,0.5838968500005509,0,0,0,0,0,0,1
54,5,374,2014-09-19 05:00:00+00:00,374,2014-09-19 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
56,5,385,2014-09-23 01:00:00+00:00,385,2014-09-23 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
57,5,394,2014-09-24 13:00:00+00:00,394,2014-09-24 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
59,5,418,2014-09-30 13:00:00+00:00,419,2014-09-30 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
66,5,430,2014-10-02 13:00:00+00:00,431,2014-10-02 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
68,5,447,2014-10-07 09:00:00+00:00,450,2014-10-07 21:00:00+00:00,1,1,450.0,2014-10-07 21:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.513783430656462,0.6570416780168828,0.4,2.0,0.0,1,0.5395074269350514,0,0,0,1,0,0,1
71,5,456,2014-10-08 21:00:00+00:00,456,2014-10-08 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
72,5,477,2014-10-14 09:00:00+00:00,478,2014-10-14 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
75,5,516,2014-10-22 21:00:00+00:00,516,2014-10-22 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
77,5,525,2014-10-24 09:00:00+00:00,527,2014-10-24 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
78,5,532,2014-10-27 13:00:00+00:00,532,2014-10-27 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
81,5,542,2014-10-29 05:00:00+00:00,542,2014-10-29 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
82,5,560,2014-11-03 06:00:00+00:00,560,2014-11-03 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
83,5,563,2014-11-03 18:00:00+00:00,566,2014-11-04 06:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
88,5,579,2014-11-06 10:00:00+00:00,580,2014-11-06 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
90,5,604,2014-11-12 14:00:00+00:00,604,2014-11-12 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
91,5,606,2014-11-12 22:00:00+00:00,606,2014-11-12 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
95,5,622,2014-11-17 14:00:00+00:00,624,2014-11-17 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
97,5,633,2014-11-19 10:00:00+00:00,633,2014-11-19 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
98,5,636,2014-11-19 22:00:00+00:00,640,2014-11-20 14:00:00+00:00,1,1,640.0,2014-11-20 14:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.6915477931405309,0.6016554831757925,0.4,2.0,0.0,1,0.4584709240891809,1,0,0,1,0,0,1
102,5,643,2014-11-21 02:00:00+00:00,643,2014-11-21 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
104,5,646,2014-11-21 14:00:00+00:00,646,2014-11-21 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
107,5,651,2014-11-24 10:00:00+00:00,653,2014-11-24 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
110,5,658,2014-11-25 14:00:00+00:00,661,2014-11-26 02:00:00+00:00,1,1,661.0,2014-11-26 02:00:00+00:00,0,,,0,0,,,0,0,1,0,0,0,0.6896989857013635,0.4861253046144205,0.4,3.0,0.0,1,0.5261742367121398,1,0,0,1,0,0,1
114,5,663,2014-11-26 10:00:00+00:00,666,2014-11-26 22:00:00+00:00,1,1,666.0,2014-11-26 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.46016859605880417,0.9706539074960054,0.4,1.0,0.0,1,0.5731598116648733,0,0,0,1,0,0,1
117,5,687,2014-12-02 14:00:00+00:00,687,2014-12-02 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
118,5,690,2014-12-03 02:00:00+00:00,690,2014-12-03 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
122,5,699,2014-12-04 14:00:00+00:00,702,2014-12-05 02:00:00+00:00,1,1,702.0,2014-12-05 02:00:00+00:00,1,702.0,2014-12-05 02:00:00+00:00,1,0,702.0,2014-12-05 02:00:00+00:00,0,0,0,0,0,1,0.6667968684419565,0.5570922269299297,0.4,0.0,2.0,-1,0.6505328921989727,1,0,0,0,0,0,0
124,5,728,2014-12-11 10:00:00+00:00,729,2014-12-11 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
129,5,737,2014-12-14 22:00:00+00:00,738,2014-12-15 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
133,5,752,2014-12-17 10:00:00+00:00,752,2014-12-17 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
134,5,764,2014-12-19 10:00:00+00:00,768,2014-12-22 02:00:00+00:00,1,1,768.0,2014-12-22 02:00:00+00:00,1,768.0,2014-12-22 02:00:00+00:00,1,0,768.0,2014-12-22 02:00:00+00:00,0,0,0,0,0,1,0.3645134057331427,0.932835105873334,0.8,1.0,2.0,-1,0.5818052031649409,0,0,0,0,0,0,0
137,5,784,2014-12-24 18:00:00+00:00,784,2014-12-24 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
140,5,793,2014-12-29 06:00:00+00:00,793,2014-12-29 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
141,5,809,2015-01-01 22:00:00+00:00,809,2015-01-01 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
142,5,824,2015-01-06 10:00:00+00:00,824,2015-01-06 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
143,5,832,2015-01-07 18:00:00+00:00,835,2015-01-08 06:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
148,5,848,2015-01-12 10:00:00+00:00,849,2015-01-12 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
149,5,855,2015-01-13 14:00:00+00:00,855,2015-01-13 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
153,5,878,2015-01-19 10:00:00+00:00,878,2015-01-19 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
155,5,900,2015-01-23 06:00:00+00:00,900,2015-01-23 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
157,5,915,2015-01-27 18:00:00+00:00,915,2015-01-27 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
158,5,918,2015-01-28 06:00:00+00:00,920,2015-01-28 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
159,5,922,2015-01-28 22:00:00+00:00,922,2015-01-28 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
163,5,951,2015-02-04 18:00:00+00:00,951,2015-02-04 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
168,5,969,2015-02-09 18:00:00+00:00,972,2015-02-10 06:00:00+00:00,1,0,,,0,,,0,0,,,0,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
170,5,974,2015-02-10 14:00:00+00:00,974,2015-02-10 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
174,5,979,2015-02-11 10:00:00+00:00,979,2015-02-11 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
176,5,990,2015-02-13 06:00:00+00:00,991,2015-02-13 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
178,5,1032,2015-02-24 10:00:00+00:00,1032,2015-02-24 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
180,5,1046,2015-02-26 18:00:00+00:00,1047,2015-02-26 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
181,5,1050,2015-02-27 10:00:00+00:00,1050,2015-02-27 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
187,5,1068,2015-03-04 10:00:00+00:00,1068,2015-03-04 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
189,5,1073,2015-03-05 06:00:00+00:00,1073,2015-03-05 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
192,5,1087,2015-03-09 13:00:00+00:00,1089,2015-03-09 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
193,5,1110,2015-03-13 09:00:00+00:00,1110,2015-03-13 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
195,5,1116,2015-03-16 09:00:00+00:00,1116,2015-03-16 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
198,5,1143,2015-03-22 21:00:00+00:00,1143,2015-03-22 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
200,5,1174,2015-03-30 01:00:00+00:00,1174,2015-03-30 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
202,5,1181,2015-03-31 05:00:00+00:00,1181,2015-03-31 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
206,5,1207,2015-04-07 13:00:00+00:00,1210,2015-04-08 01:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
210,5,1219,2015-04-09 13:00:00+00:00,1219,2015-04-09 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
212,5,1230,2015-04-13 09:00:00+00:00,1230,2015-04-13 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
213,5,1248,2015-04-16 09:00:00+00:00,1248,2015-04-16 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
214,5,1255,2015-04-17 13:00:00+00:00,1255,2015-04-17 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
216,5,1258,2015-04-20 01:00:00+00:00,1258,2015-04-20 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
220,5,1298,2015-04-28 17:00:00+00:00,1299,2015-04-28 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
222,5,1302,2015-04-29 09:00:00+00:00,1302,2015-04-29 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
225,5,1327,2015-05-05 13:00:00+00:00,1329,2015-05-05 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
227,5,1332,2015-05-06 09:00:00+00:00,1334,2015-05-06 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
231,5,1349,2015-05-11 05:00:00+00:00,1349,2015-05-11 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
232,5,1369,2015-05-14 13:00:00+00:00,1370,2015-05-14 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
235,5,1396,2015-05-21 01:00:00+00:00,1397,2015-05-21 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
239,5,1410,2015-05-25 09:00:00+00:00,1410,2015-05-25 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
241,5,1420,2015-05-27 05:00:00+00:00,1420,2015-05-27 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
244,5,1446,2015-06-02 13:00:00+00:00,1447,2015-06-02 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
246,5,1451,2015-06-03 09:00:00+00:00,1451,2015-06-03 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
248,5,1475,2015-06-09 09:00:00+00:00,1475,2015-06-09 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
250,5,1477,2015-06-09 17:00:00+00:00,1479,2015-06-10 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
255,5,1506,2015-06-16 13:00:00+00:00,1507,2015-06-16 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
256,5,1511,2015-06-17 09:00:00+00:00,1511,2015-06-17 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
257,5,1515,2015-06-18 01:00:00+00:00,1515,2015-06-18 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
260,5,1524,2015-06-19 13:00:00+00:00,1525,2015-06-19 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
261,5,1534,2015-06-23 05:00:00+00:00,1534,2015-06-23 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
265,5,1572,2015-07-01 13:00:00+00:00,1572,2015-07-01 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
267,5,1575,2015-07-02 01:00:00+00:00,1575,2015-07-02 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
268,5,1589,2015-07-06 13:00:00+00:00,1589,2015-07-06 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
272,5,1599,2015-07-08 05:00:00+00:00,1599,2015-07-08 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
274,5,1604,2015-07-09 01:00:00+00:00,1604,2015-07-09 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
276,5,1608,2015-07-09 17:00:00+00:00,1609,2015-07-09 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
277,5,1612,2015-07-10 09:00:00+00:00,1612,2015-07-10 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
279,5,1615,2015-07-12 21:00:00+00:00,1616,2015-07-13 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
285,5,1662,2015-07-22 17:00:00+00:00,1664,2015-07-23 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
287,5,1684,2015-07-28 09:00:00+00:00,1686,2015-07-28 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
289,5,1689,2015-07-29 05:00:00+00:00,1689,2015-07-29 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
290,5,1691,2015-07-29 13:00:00+00:00,1691,2015-07-29 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
293,5,1698,2015-07-30 17:00:00+00:00,1698,2015-07-30 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
294,5,1707,2015-08-03 05:00:00+00:00,1707,2015-08-03 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
297,5,1725,2015-08-06 05:00:00+00:00,1725,2015-08-06 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
299,5,1748,2015-08-12 01:00:00+00:00,1748,2015-08-12 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
300,5,1760,2015-08-14 01:00:00+00:00,1761,2015-08-14 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
302,5,1763,2015-08-14 13:00:00+00:00,1767,2015-08-17 05:00:00+00:00,1,1,1766.0,2015-08-17 01:00:00+00:00,1,1766.0,2015-08-17 01:00:00+00:00,1,0,1766.0,2015-08-17 01:00:00+00:00,0,0,0,0,0,1,0.4243271421227914,0.9518479408658775,0.4,0.0,1.0,-1,0.7199536668342843,0,0,0,0,0,0,0
307,5,1773,2015-08-18 05:00:00+00:00,1773,2015-08-18 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
308,5,1795,2015-08-23 21:00:00+00:00,1796,2015-08-24 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
310,5,1817,2015-08-27 13:00:00+00:00,1818,2015-08-27 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
314,5,1840,2015-09-02 09:00:00+00:00,1840,2015-09-02 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
315,5,1843,2015-09-02 21:00:00+00:00,1843,2015-09-02 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
317,5,1857,2015-09-07 05:00:00+00:00,1857,2015-09-07 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
318,5,1887,2015-09-14 09:00:00+00:00,1889,2015-09-14 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
321,5,1894,2015-09-15 13:00:00+00:00,1895,2015-09-15 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
325,5,1942,2015-09-25 13:00:00+00:00,1942,2015-09-25 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
326,5,1944,2015-09-27 21:00:00+00:00,1944,2015-09-27 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
328,5,1953,2015-09-29 09:00:00+00:00,1954,2015-09-29 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
329,5,1964,2015-10-01 05:00:00+00:00,1964,2015-10-01 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
